timestamp, index, utilization.gpu [%], utilization.memory [%], pstate, temperature.gpu, memory.used [MiB], memory.free [MiB]
2020/05/01 14:47:38.014, 9, 0 %, 0 %, P0, 29, 13 MiB, 32467 MiB
2020/05/01 14:47:38.015, 10, 0 %, 0 %, P0, 28, 13 MiB, 32467 MiB
2020/05/01 14:47:38.016, 11, 0 %, 0 %, P0, 29, 13 MiB, 32467 MiB
2020/05/01 14:47:38.016, 12, 0 %, 0 %, P0, 28, 13 MiB, 32467 MiB
2020/05/01 14:47:38.017, 13, 0 %, 0 %, P0, 28, 13 MiB, 32467 MiB
2020/05/01 14:47:38.018, 14, 0 %, 0 %, P0, 29, 13 MiB, 32467 MiB
2020/05/01 14:47:38.019, 15, 0 %, 0 %, P0, 28, 13 MiB, 32467 MiB
2020/05/01 14:47:43.020, 0, 100 %, 77 %, P0, 44, 18938 MiB, 13542 MiB
2020/05/01 14:47:43.021, 1, 0 %, 0 %, P0, 27, 13 MiB, 32467 MiB
2020/05/01 14:47:43.022, 2, 0 %, 0 %, P0, 30, 13 MiB, 32467 MiB
2020/05/01 14:47:43.023, 3, 0 %, 0 %, P0, 34, 13 MiB, 32467 MiB
2020/05/01 14:47:43.024, 4, 0 %, 0 %, P0, 28, 13 MiB, 32467 MiB
2020/05/01 14:47:43.025, 5, 0 %, 0 %, P0, 32, 13 MiB, 32467 MiB
2020/05/01 14:47:43.025, 6, 0 %, 0 %, P0, 30, 13 MiB, 32467 MiB
2020/05/01 14:47:43.026, 7, 0 %, 0 %, P0, 29, 13 MiB, 32467 MiB
2020/05/01 14:47:43.027, 8, 0 %, 0 %, P0, 29, 13 MiB, 32467 MiB
2020/05/01 14:47:43.028, 9, 0 %, 0 %, P0, 28, 13 MiB, 32467 MiB
2020/05/01 14:47:43.029, 10, 0 %, 0 %, P0, 28, 13 MiB, 32467 MiB
2020/05/01 14:47:43.030, 11, 0 %, 0 %, P0, 29, 13 MiB, 32467 MiB
2020/05/01 14:47:43.030, 12, 0 %, 0 %, P0, 28, 13 MiB, 32467 MiB
2020/05/01 14:47:43.031, 13, 0 %, 0 %, P0, 28, 13 MiB, 32467 MiB
2020/05/01 14:47:43.032, 14, 0 %, 0 %, P0, 29, 13 MiB, 32467 MiB
2020/05/01 14:47:43.033, 15, 0 %, 0 %, P0, 28, 13 MiB, 32467 MiB
2020/05/01 14:47:48.034, 0, 100 %, 77 %, P0, 46, 18938 MiB, 13542 MiB
2020/05/01 14:47:48.035, 1, 0 %, 0 %, P0, 27, 13 MiB, 32467 MiB
2020/05/01 14:47:48.036, 2, 0 %, 0 %, P0, 30, 13 MiB, 32467 MiB
2020/05/01 14:47:48.037, 3, 0 %, 0 %, P0, 34, 13 MiB, 32467 MiB
2020/05/01 14:47:48.038, 4, 0 %, 0 %, P0, 28, 13 MiB, 32467 MiB
2020/05/01 14:47:48.038, 5, 0 %, 0 %, P0, 31, 13 MiB, 32467 MiB
2020/05/01 14:47:48.039, 6, 0 %, 0 %, P0, 30, 13 MiB, 32467 MiB
2020/05/01 14:47:48.040, 7, 0 %, 0 %, P0, 29, 13 MiB, 32467 MiB
2020/05/01 14:47:48.041, 8, 0 %, 0 %, P0, 29, 13 MiB, 32467 MiB
2020/05/01 14:47:48.042, 9, 0 %, 0 %, P0, 29, 13 MiB, 32467 MiB
2020/05/01 14:47:48.043, 10, 0 %, 0 %, P0, 28, 13 MiB, 32467 MiB
2020/05/01 14:47:48.043, 11, 0 %, 0 %, P0, 29, 13 MiB, 32467 MiB
2020/05/01 14:47:48.044, 12, 0 %, 0 %, P0, 28, 13 MiB, 32467 MiB
2020/05/01 14:47:48.045, 13, 0 %, 0 %, P0, 28, 13 MiB, 32467 MiB
2020/05/01 14:47:48.046, 14, 0 %, 0 %, P0, 29, 13 MiB, 32467 MiB
2020/05/01 14:47:48.047, 15, 0 %, 0 %, P0, 28, 13 MiB, 32467 MiB
2020/05/01 14:47:53.048, 0, 100 %, 77 %, P0, 45, 18938 MiB, 13542 MiB
2020/05/01 14:47:53.049, 1, 0 %, 0 %, P0, 27, 13 MiB, 32467 MiB
2020/05/01 14:47:53.050, 2, 0 %, 0 %, P0, 30, 13 MiB, 32467 MiB
2020/05/01 14:47:53.051, 3, 0 %, 0 %, P0, 34, 13 MiB, 32467 MiB
2020/05/01 14:47:53.051, 4, 0 %, 0 %, P0, 29, 13 MiB, 32467 MiB
2020/05/01 14:47:53.052, 5, 0 %, 0 %, P0, 32, 13 MiB, 32467 MiB
2020/05/01 14:47:53.053, 6, 0 %, 0 %, P0, 30, 13 MiB, 32467 MiB
2020/05/01 14:47:53.054, 7, 0 %, 0 %, P0, 29, 13 MiB, 32467 MiB
2020/05/01 14:47:53.055, 8, 0 %, 0 %, P0, 29, 13 MiB, 32467 MiB
2020/05/01 14:47:53.056, 9, 0 %, 0 %, P0, 28, 13 MiB, 32467 MiB
2020/05/01 14:47:53.056, 10, 0 %, 0 %, P0, 28, 13 MiB, 32467 MiB
2020/05/01 14:47:53.057, 11, 0 %, 0 %, P0, 29, 13 MiB, 32467 MiB
2020/05/01 14:47:53.058, 12, 0 %, 0 %, P0, 28, 13 MiB, 32467 MiB
2020/05/01 14:47:53.059, 13, 0 %, 0 %, P0, 28, 13 MiB, 32467 MiB
2020/05/01 14:47:53.060, 14, 0 %, 0 %, P0, 29, 13 MiB, 32467 MiB
2020/05/01 14:47:53.061, 15, 0 %, 0 %, P0, 28, 13 MiB, 32467 MiB
2020/05/01 14:47:58.062, 0, 100 %, 76 %, P0, 44, 18938 MiB, 13542 MiB
2020/05/01 14:47:58.063, 1, 0 %, 0 %, P0, 27, 13 MiB, 32467 MiB
2020/05/01 14:47:58.064, 2, 0 %, 0 %, P0, 30, 13 MiB, 32467 MiB
2020/05/01 14:47:58.065, 3, 0 %, 0 %, P0, 34, 13 MiB, 32467 MiB
2020/05/01 14:47:58.065, 4, 0 %, 0 %, P0, 29, 13 MiB, 32467 MiB
2020/05/01 14:47:58.066, 5, 0 %, 0 %, P0, 32, 13 MiB, 32467 MiB
2020/05/01 14:47:58.067, 6, 0 %, 0 %, P0, 30, 13 MiB, 32467 MiB
2020/05/01 14:47:58.068, 7, 0 %, 0 %, P0, 29, 13 MiB, 32467 MiB
2020/05/01 14:47:58.069, 8, 0 %, 0 %, P0, 29, 13 MiB, 32467 MiB
2020/05/01 14:47:58.070, 9, 0 %, 0 %, P0, 29, 13 MiB, 32467 MiB
2020/05/01 14:47:58.070, 10, 0 %, 0 %, P0, 28, 13 MiB, 32467 MiB
2020/05/01 14:47:58.071, 11, 0 %, 0 %, P0, 29, 13 MiB, 32467 MiB
2020/05/01 14:47:58.072, 12, 0 %, 0 %, P0, 28, 13 MiB, 32467 MiB
2020/05/01 14:47:58.073, 13, 0 %, 0 %, P0, 28, 13 MiB, 32467 MiB
2020/05/01 14:47:58.074, 14, 0 %, 0 %, P0, 29, 13 MiB, 32467 MiB
2020/05/01 14:47:58.075, 15, 0 %, 0 %, P0, 28, 13 MiB, 32467 MiB
2020/05/01 14:48:03.076, 0, 100 %, 77 %, P0, 44, 18938 MiB, 13542 MiB
2020/05/01 14:48:03.077, 1, 0 %, 0 %, P0, 27, 13 MiB, 32467 MiB
2020/05/01 14:48:03.078, 2, 0 %, 0 %, P0, 30, 13 MiB, 32467 MiB
2020/05/01 14:48:03.078, 3, 0 %, 0 %, P0, 34, 13 MiB, 32467 MiB
2020/05/01 14:48:03.079, 4, 0 %, 0 %, P0, 29, 13 MiB, 32467 MiB
2020/05/01 14:48:03.080, 5, 0 %, 0 %, P0, 32, 13 MiB, 32467 MiB
2020/05/01 14:48:03.081, 6, 0 %, 0 %, P0, 30, 13 MiB, 32467 MiB
2020/05/01 14:48:03.082, 7, 0 %, 0 %, P0, 29, 13 MiB, 32467 MiB
2020/05/01 14:48:03.083, 8, 0 %, 0 %, P0, 29, 13 MiB, 32467 MiB
2020/05/01 14:48:03.083, 9, 0 %, 0 %, P0, 29, 13 MiB, 32467 MiB
2020/05/01 14:48:03.084, 10, 0 %, 0 %, P0, 28, 13 MiB, 32467 MiB
2020/05/01 14:48:03.085, 11, 0 %, 0 %, P0, 29, 13 MiB, 32467 MiB
2020/05/01 14:48:03.086, 12, 0 %, 0 %, P0, 28, 13 MiB, 32467 MiB
2020/05/01 14:48:03.087, 13, 0 %, 0 %, P0, 28, 13 MiB, 32467 MiB
2020/05/01 14:48:03.088, 14, 0 %, 0 %, P0, 29, 13 MiB, 32467 MiB
2020/05/01 14:48:03.088, 15, 0 %, 0 %, P0, 28, 13 MiB, 32467 MiB
2020/05/01 14:48:08.090, 0, 0 %, 0 %, P0, 36, 18938 MiB, 13542 MiB
2020/05/01 14:48:08.091, 1, 0 %, 0 %, P0, 27, 13 MiB, 32467 MiB
2020/05/01 14:48:08.092, 2, 0 %, 0 %, P0, 30, 13 MiB, 32467 MiB
2020/05/01 14:48:08.093, 3, 0 %, 0 %, P0, 34, 13 MiB, 32467 MiB
2020/05/01 14:48:08.094, 4, 0 %, 0 %, P0, 29, 13 MiB, 32467 MiB
2020/05/01 14:48:08.095, 5, 0 %, 0 %, P0, 32, 13 MiB, 32467 MiB
2020/05/01 14:48:08.096, 6, 0 %, 0 %, P0, 30, 13 MiB, 32467 MiB
2020/05/01 14:48:08.097, 7, 0 %, 0 %, P0, 29, 13 MiB, 32467 MiB
2020/05/01 14:48:08.098, 8, 0 %, 0 %, P0, 29, 13 MiB, 32467 MiB
2020/05/01 14:48:08.098, 9, 0 %, 0 %, P0, 28, 13 MiB, 32467 MiB
2020/05/01 14:48:08.099, 10, 0 %, 0 %, P0, 28, 13 MiB, 32467 MiB
2020/05/01 14:48:08.100, 11, 0 %, 0 %, P0, 29, 13 MiB, 32467 MiB
2020/05/01 14:48:08.101, 12, 0 %, 0 %, P0, 28, 13 MiB, 32467 MiB
2020/05/01 14:48:08.102, 13, 0 %, 0 %, P0, 28, 13 MiB, 32467 MiB
2020/05/01 14:48:08.103, 14, 0 %, 0 %, P0, 29, 13 MiB, 32467 MiB
2020/05/01 14:48:08.104, 15, 0 %, 0 %, P0, 28, 13 MiB, 32467 MiB
2020/05/01 14:48:13.105, 0, 0 %, 0 %, P0, 34, 18938 MiB, 13542 MiB
2020/05/01 14:48:13.107, 1, 0 %, 0 %, P0, 27, 13 MiB, 32467 MiB
2020/05/01 14:48:13.108, 2, 0 %, 0 %, P0, 30, 13 MiB, 32467 MiB
2020/05/01 14:48:13.108, 3, 0 %, 0 %, P0, 34, 13 MiB, 32467 MiB
2020/05/01 14:48:13.109, 4, 0 %, 0 %, P0, 28, 13 MiB, 32467 MiB
2020/05/01 14:48:13.110, 5, 0 %, 0 %, P0, 31, 13 MiB, 32467 MiB
2020/05/01 14:48:13.111, 6, 0 %, 0 %, P0, 30, 13 MiB, 32467 MiB
2020/05/01 14:48:13.112, 7, 0 %, 0 %, P0, 29, 13 MiB, 32467 MiB
2020/05/01 14:48:13.113, 8, 0 %, 0 %, P0, 29, 13 MiB, 32467 MiB
2020/05/01 14:48:13.114, 9, 0 %, 0 %, P0, 29, 13 MiB, 32467 MiB
2020/05/01 14:48:13.115, 10, 0 %, 0 %, P0, 28, 13 MiB, 32467 MiB
2020/05/01 14:48:13.115, 11, 0 %, 0 %, P0, 29, 13 MiB, 32467 MiB
2020/05/01 14:48:13.116, 12, 0 %, 0 %, P0, 28, 13 MiB, 32467 MiB
2020/05/01 14:48:13.117, 13, 0 %, 0 %, P0, 28, 13 MiB, 32467 MiB
2020/05/01 14:48:13.118, 14, 0 %, 0 %, P0, 29, 13 MiB, 32467 MiB
2020/05/01 14:48:13.119, 15, 0 %, 0 %, P0, 28, 13 MiB, 32467 MiB
2020/05/01 14:48:18.120, 0, 100 %, 77 %, P0, 41, 18938 MiB, 13542 MiB
2020/05/01 14:48:18.121, 1, 0 %, 0 %, P0, 27, 13 MiB, 32467 MiB
2020/05/01 14:48:18.122, 2, 0 %, 0 %, P0, 30, 13 MiB, 32467 MiB
2020/05/01 14:48:18.123, 3, 0 %, 0 %, P0, 33, 13 MiB, 32467 MiB
2020/05/01 14:48:18.124, 4, 0 %, 0 %, P0, 29, 13 MiB, 32467 MiB
2020/05/01 14:48:18.125, 5, 0 %, 0 %, P0, 32, 13 MiB, 32467 MiB
2020/05/01 14:48:18.125, 6, 0 %, 0 %, P0, 30, 13 MiB, 32467 MiB
2020/05/01 14:48:18.126, 7, 0 %, 0 %, P0, 29, 13 MiB, 32467 MiB
2020/05/01 14:48:18.127, 8, 0 %, 0 %, P0, 29, 13 MiB, 32467 MiB
2020/05/01 14:48:18.128, 9, 0 %, 0 %, P0, 29, 13 MiB, 32467 MiB
2020/05/01 14:48:18.129, 10, 0 %, 0 %, P0, 28, 13 MiB, 32467 MiB
2020/05/01 14:48:18.130, 11, 0 %, 0 %, P0, 29, 13 MiB, 32467 MiB
2020/05/01 14:48:18.130, 12, 0 %, 0 %, P0, 28, 13 MiB, 32467 MiB
2020/05/01 14:48:18.131, 13, 0 %, 0 %, P0, 28, 13 MiB, 32467 MiB
2020/05/01 14:48:18.132, 14, 0 %, 0 %, P0, 29, 13 MiB, 32467 MiB
2020/05/01 14:48:18.133, 15, 0 %, 0 %, P0, 28, 13 MiB, 32467 MiB
2020/05/01 14:48:23.134, 0, 100 %, 77 %, P0, 44, 18938 MiB, 13542 MiB
2020/05/01 14:48:23.135, 1, 0 %, 0 %, P0, 27, 13 MiB, 32467 MiB
2020/05/01 14:48:23.136, 2, 0 %, 0 %, P0, 30, 13 MiB, 32467 MiB
2020/05/01 14:48:23.137, 3, 0 %, 0 %, P0, 33, 13 MiB, 32467 MiB
2020/05/01 14:48:23.138, 4, 0 %, 0 %, P0, 29, 13 MiB, 32467 MiB
2020/05/01 14:48:23.138, 5, 0 %, 0 %, P0, 32, 13 MiB, 32467 MiB
2020/05/01 14:48:23.139, 6, 0 %, 0 %, P0, 30, 13 MiB, 32467 MiB
2020/05/01 14:48:23.140, 7, 0 %, 0 %, P0, 29, 13 MiB, 32467 MiB
2020/05/01 14:48:23.141, 8, 0 %, 0 %, P0, 29, 13 MiB, 32467 MiB
2020/05/01 14:48:23.142, 9, 0 %, 0 %, P0, 28, 13 MiB, 32467 MiB
2020/05/01 14:48:23.143, 10, 0 %, 0 %, P0, 28, 13 MiB, 32467 MiB
2020/05/01 14:48:23.144, 11, 0 %, 0 %, P0, 29, 13 MiB, 32467 MiB
2020/05/01 14:48:23.144, 12, 0 %, 0 %, P0, 28, 13 MiB, 32467 MiB
2020/05/01 14:48:23.145, 13, 0 %, 0 %, P0, 28, 13 MiB, 32467 MiB
2020/05/01 14:48:23.146, 14, 0 %, 0 %, P0, 29, 13 MiB, 32467 MiB
2020/05/01 14:48:23.147, 15, 0 %, 0 %, P0, 28, 13 MiB, 32467 MiB
2020/05/01 14:48:28.148, 0, 0 %, 0 %, P0, 35, 0 MiB, 32480 MiB
2020/05/01 14:48:28.150, 1, 0 %, 0 %, P0, 27, 0 MiB, 32480 MiB
2020/05/01 14:48:28.150, 2, 0 %, 0 %, P0, 30, 0 MiB, 32480 MiB
2020/05/01 14:48:28.151, 3, 0 %, 0 %, P0, 33, 0 MiB, 32480 MiB
2020/05/01 14:48:28.152, 4, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 14:48:28.153, 5, 0 %, 0 %, P0, 31, 0 MiB, 32480 MiB
2020/05/01 14:48:28.154, 6, 0 %, 0 %, P0, 30, 0 MiB, 32480 MiB
2020/05/01 14:48:28.155, 7, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 14:48:28.156, 8, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 14:48:28.157, 9, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 14:48:28.158, 10, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 14:48:28.159, 11, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 14:48:28.160, 12, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 14:48:28.160, 13, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 14:48:28.161, 14, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 14:48:28.162, 15, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 14:48:33.164, 0, 0 %, 0 %, P0, 33, 0 MiB, 32480 MiB
2020/05/01 14:48:33.165, 1, 0 %, 0 %, P0, 27, 0 MiB, 32480 MiB
2020/05/01 14:48:33.166, 2, 0 %, 0 %, P0, 30, 0 MiB, 32480 MiB
2020/05/01 14:48:33.167, 3, 0 %, 0 %, P0, 33, 0 MiB, 32480 MiB
2020/05/01 14:48:33.168, 4, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 14:48:33.169, 5, 0 %, 0 %, P0, 32, 0 MiB, 32480 MiB
2020/05/01 14:48:33.169, 6, 0 %, 0 %, P0, 30, 0 MiB, 32480 MiB
2020/05/01 14:48:33.170, 7, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 14:48:33.171, 8, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 14:48:33.172, 9, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 14:48:33.173, 10, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 14:48:33.174, 11, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 14:48:33.175, 12, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 14:48:33.176, 13, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 14:48:33.177, 14, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 14:48:33.177, 15, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 14:48:38.179, 0, 0 %, 0 %, P0, 33, 0 MiB, 32480 MiB
2020/05/01 14:48:38.180, 1, 0 %, 0 %, P0, 27, 0 MiB, 32480 MiB
2020/05/01 14:48:38.181, 2, 0 %, 0 %, P0, 30, 0 MiB, 32480 MiB
2020/05/01 14:48:38.182, 3, 0 %, 0 %, P0, 33, 0 MiB, 32480 MiB
2020/05/01 14:48:38.183, 4, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 14:48:38.184, 5, 0 %, 0 %, P0, 32, 0 MiB, 32480 MiB
2020/05/01 14:48:38.184, 6, 0 %, 0 %, P0, 30, 0 MiB, 32480 MiB
2020/05/01 14:48:38.185, 7, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 14:48:38.186, 8, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 14:48:38.187, 9, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 14:48:38.188, 10, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 14:48:38.189, 11, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 14:48:38.190, 12, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 14:48:38.190, 13, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 14:48:38.191, 14, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 14:48:38.192, 15, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 14:48:43.193, 0, 0 %, 0 %, P0, 32, 0 MiB, 32480 MiB
2020/05/01 14:48:43.195, 1, 0 %, 0 %, P0, 27, 0 MiB, 32480 MiB
2020/05/01 14:48:43.195, 2, 0 %, 0 %, P0, 30, 0 MiB, 32480 MiB
2020/05/01 14:48:43.196, 3, 0 %, 0 %, P0, 32, 0 MiB, 32480 MiB
2020/05/01 14:48:43.197, 4, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 14:48:43.198, 5, 0 %, 0 %, P0, 31, 0 MiB, 32480 MiB
2020/05/01 14:48:43.199, 6, 0 %, 0 %, P0, 30, 0 MiB, 32480 MiB
2020/05/01 14:48:43.199, 7, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 14:48:43.200, 8, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 14:48:43.201, 9, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 14:48:43.203, 10, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 14:48:43.203, 11, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 14:48:43.204, 12, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 14:48:43.205, 13, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 14:48:43.206, 14, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 14:48:43.207, 15, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 14:48:48.208, 0, 0 %, 0 %, P0, 32, 0 MiB, 32480 MiB
2020/05/01 14:48:48.209, 1, 0 %, 0 %, P0, 27, 0 MiB, 32480 MiB
2020/05/01 14:48:48.211, 2, 0 %, 0 %, P0, 30, 0 MiB, 32480 MiB
2020/05/01 14:48:48.212, 3, 0 %, 0 %, P0, 32, 0 MiB, 32480 MiB
2020/05/01 14:48:48.213, 4, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 14:48:48.214, 5, 0 %, 0 %, P0, 31, 0 MiB, 32480 MiB
2020/05/01 14:48:48.214, 6, 0 %, 0 %, P0, 30, 0 MiB, 32480 MiB
2020/05/01 14:48:48.215, 7, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 14:48:48.216, 8, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 14:48:48.217, 9, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 14:48:48.218, 10, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 14:48:48.219, 11, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 14:48:48.220, 12, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 14:48:48.221, 13, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 14:48:48.222, 14, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 14:48:48.223, 15, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 14:48:53.224, 0, 0 %, 0 %, P0, 30, 0 MiB, 32480 MiB
2020/05/01 14:48:53.225, 1, 0 %, 0 %, P0, 27, 0 MiB, 32480 MiB
2020/05/01 14:48:53.226, 2, 0 %, 0 %, P0, 30, 0 MiB, 32480 MiB
2020/05/01 14:48:53.227, 3, 0 %, 0 %, P0, 32, 0 MiB, 32480 MiB
2020/05/01 14:48:53.228, 4, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 14:48:53.229, 5, 0 %, 0 %, P0, 32, 0 MiB, 32480 MiB
2020/05/01 14:48:53.230, 6, 0 %, 0 %, P0, 30, 0 MiB, 32480 MiB
2020/05/01 14:48:53.230, 7, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 14:48:53.231, 8, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 14:48:53.232, 9, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 14:48:53.233, 10, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 14:48:53.234, 11, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 14:48:53.235, 12, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 14:48:53.235, 13, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 14:48:53.236, 14, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 14:48:53.237, 15, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 14:48:58.239, 0, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 14:48:58.240, 1, 0 %, 0 %, P0, 27, 0 MiB, 32480 MiB
2020/05/01 14:48:58.240, 2, 0 %, 0 %, P0, 30, 0 MiB, 32480 MiB
2020/05/01 14:48:58.241, 3, 0 %, 0 %, P0, 31, 0 MiB, 32480 MiB
2020/05/01 14:48:58.242, 4, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 14:48:58.243, 5, 0 %, 0 %, P0, 32, 0 MiB, 32480 MiB
2020/05/01 14:48:58.244, 6, 0 %, 0 %, P0, 30, 0 MiB, 32480 MiB
2020/05/01 14:48:58.245, 7, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 14:48:58.245, 8, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 14:48:58.246, 9, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 14:48:58.247, 10, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 14:48:58.248, 11, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 14:48:58.249, 12, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 14:48:58.250, 13, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 14:48:58.251, 14, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 14:48:58.251, 15, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 14:49:03.253, 0, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 14:49:03.254, 1, 0 %, 0 %, P0, 27, 0 MiB, 32480 MiB
2020/05/01 14:49:03.255, 2, 0 %, 0 %, P0, 30, 0 MiB, 32480 MiB
2020/05/01 14:49:03.256, 3, 0 %, 0 %, P0, 31, 0 MiB, 32480 MiB
2020/05/01 14:49:03.256, 4, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 14:49:03.257, 5, 0 %, 0 %, P0, 32, 0 MiB, 32480 MiB
2020/05/01 14:49:03.258, 6, 0 %, 0 %, P0, 30, 0 MiB, 32480 MiB
2020/05/01 14:49:03.259, 7, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 14:49:03.260, 8, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 14:49:03.261, 9, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 14:49:03.261, 10, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 14:49:03.262, 11, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 14:49:03.263, 12, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 14:49:03.264, 13, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 14:49:03.265, 14, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 14:49:03.266, 15, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 14:49:08.267, 0, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 14:49:08.273, 1, 0 %, 0 %, P0, 27, 0 MiB, 32480 MiB
2020/05/01 14:49:08.277, 2, 0 %, 0 %, P0, 30, 0 MiB, 32480 MiB
2020/05/01 14:49:08.280, 3, 0 %, 0 %, P0, 31, 0 MiB, 32480 MiB
2020/05/01 14:49:08.284, 4, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
